# vortex_number, sol, t0, t0_unc, DeltaP, DeltaP_unc, Gamma, Gamma_unc, intercept, intercept_unc, slope, slope_inc, convolution
0, 208, 11.3151, 2.93227e-05, 0.995048, 0.0438818, 4.78953, 0.311821, 757.474, 0.00488344, 4.7048, 0.310729, 9.04326
1, 208, 11.7845, 8.96039e-06, 2.18179, 0.0571388, 2.3702, 0.0914864, 756.977, 0.00635502, -0.202143, 0.809664, 13.6115
0, 209, 14.0085, 5.40156e-05, 0.886816, 0.0270582, 12.7455, 0.568981, 747.554, 0.00265942, -5.26144, 0.0513699, 6.16938
1, 209, 11.2285, 0.000119221, 0.869212, 0.0345998, 21.5579, 1.28624, 757.469, 0.00462229, -2.68312, 0.0854493, 7.67158
0, 210, 15.2202, 0.000188398, 0.497717, 0.0122013, 55.1278, 2.22931, 741.316, 0.00321358, -3.88601, 0.0483513, 6.49125
1, 210, 12.2676, 9.45963e-05, 1.86677, 0.236411, 5.45231, 1.12645, 757.016, 0.0691736, -5.93862, 2.86457, 6.68539
2, 210, 12.2675, 6.33855e-05, 2.0206, 0.148046, 6.22765, 0.676856, 757.197, 0.0175662, 4.68574, 0.948934, 10.323
3, 210, 14.5619, 3.71873e-05, 1.39117, 0.219445, 1.3186, 0.292597, 744.852, 0.0172413, -6.06317, 3.31839, 12.1294
4, 210, 14.126, 7.75284e-06, 2.22594, 0.0691331, 1.78268, 0.0822489, 747.535, 0.00737705, -0.941124, 1.38699, 12.8482
0, 211, 15.8011, 6.22008e-05, 0.244181, 0.0185118, 5.90686, 0.651638, 740.121, 0.00165145, -2.71324, 0.0586556, 5.00355
1, 211, 14.82, 9.61319e-05, 0.423541, 0.0284361, 10.3075, 1.02485, 743.257, 0.00331885, -3.22873, 0.104471, 5.03534
2, 211, 11.9485, 0.000146353, 0.841081, 0.0232299, 38.0971, 1.65272, 756.386, 0.00451595, -1.03245, 0.0763872, 5.17215
3, 211, 14.215, 7.81844e-06, 3.89732, 0.0776405, 1.33484, 0.0428617, 746.26, 0.00952098, -5.79576, 1.83929, 21.5022
0, 212, 10.9219, 8.71633e-05, 1.03464, 0.0522874, 0.502185, 0.158902, 757.359, 0.00705647, 1.91317, 1.38915, 5.01225
1, 212, 11.8825, 2.7359e-05, 0.679138, 0.0562952, 1.85949, 0.223908, 754.811, 0.00492831, -4.90861, 0.487236, 5.21024
2, 212, 13.228, 0.000183204, 0.747883, 0.0333199, 29.5602, 2.0764, 750.387, 0.00667664, -4.09803, 0.14861, 7.20164
3, 212, 10.4625, 6.86552e-05, 0.922026, 0.138666, 1.13132, 0.300911, 760.053, 0.0133618, -12.6002, 1.77064, 7.35289
0, 213, 11.9402, 5.327e-05, 0.791969, 0.0361914, 8.39064, 0.573804, 755.433, 0.00474616, -3.18752, 0.220415, 5.21532
1, 213, 11.8294, 2.84138e-05, 0.826103, 0.0631521, 1.96696, 0.21637, 755.5, 0.00607765, 1.42871, 0.601156, 5.88238
2, 213, 14.1168, 3.68415e-05, 1.1593, 0.0427021, 7.20006, 0.39364, 746.267, 0.00510381, -4.00201, 0.24089, 6.50156
3, 213, 14.6097, 7.59777e-05, 0.869559, 0.398104, 0.5, 0.208558, 743.51, 0.00514151, -5.22238, 1.01258, 7.32648
0, 214, 9.74714, 1.9066e-05, 0.888472, 0.0579257, 2.21931, 0.214951, 766.788, 0.00584551, -10.3304, 0.747553, 5.44293
1, 214, 13.3937, 3.55287e-05, 1.23695, 0.038141, 8.2953, 0.37534, 751.071, 0.00390702, -3.74633, 0.125697, 5.64001
2, 214, 11.475, 4.46693e-05, 0.897733, 0.032306, 8.93635, 0.47327, 757.531, 0.00345759, -4.20691, 0.110506, 5.9589
3, 214, 9.51542, 3.76794e-05, 0.95043, 0.0503227, 5.12516, 0.391903, 768.873, 0.00378388, -9.15941, 0.115582, 6.02453
0, 215, 11.2398, 8.9655e-05, 0.881721, 0.0354878, 16.0343, 0.963268, 757.931, 0.00453214, -3.21, 0.105627, 5.48568
1, 215, 11.4474, 0.000120513, 1.05111, 0.0293799, 31.0169, 1.33434, 757.506, 0.0049458, -0.358118, 0.0870786, 6.12188
2, 215, 11.4088, 2.67616e-05, 1.44067, 0.367363, 1.1639, 0.342537, 757.513, 0.00950618, 1.18647, 0.947366, 6.26375
0, 216, 14.6816, 0.00010924, 1.22622, 0.0341892, 28.1911, 1.20026, 745.586, 0.00541854, -3.24995, 0.0966048, 8.70622
1, 216, 12.7459, 4.12007e-06, 3.6339, 0.041383, 1.80204, 0.0305437, 753.532, 0.00565632, 1.55095, 1.07201, 21.7501
0, 217, 15.862, 6.07721e-05, 0.761745, 0.0153803, 21.6644, 0.655851, 742.386, 0.00206884, -3.75799, 0.0380788, 7.42511
0, 218, 12.7267, 0.00125969, 0.620227, 0.0305237, 300, 26.2825, 757.04, 0.0336936, -2.54646, 0.170813, 5.28275
1, 218, 12.1211, 2.43437e-05, 0.934715, 0.0601662, 2.23975, 0.208107, 757.866, 0.0070233, 7.14611, 0.902174, 5.75697
2, 218, 16.0249, 2.79587e-05, 0.599706, 0.0310323, 3.89382, 0.291645, 742.125, 0.00244367, -1.54721, 0.107813, 5.76169
0, 219, 14.0235, 2.99047e-05, 1.09416, 0.0361703, 6.51123, 0.322765, 750.008, 0.00484129, -0.368272, 0.298782, 6.3896
1, 219, 13.9466, 5.41296e-05, 1.68956, 0.144943, 4.54507, 0.57095, 750.334, 0.0143139, -5.24944, 0.793381, 9.56296
0, 220, 10.9066, 2.3329e-05, 1.00536, 0.196432, 1.13924, 0.26175, 757.888, 0.00767471, -11.6252, 1.48039, 5.11473
1, 220, 9.95356, 2.03814e-05, 1.66132, 0.125959, 1.61164, 0.180453, 765.162, 0.0131057, -19.5994, 2.49695, 7.98048
2, 220, 14.1175, 1.65281e-05, 1.50397, 0.0764816, 1.71067, 0.130043, 747.992, 0.00946856, -5.00378, 1.79617, 9.43443
0, 221, 12.8854, 4.21386e-06, 1.7208, 0.206836, 1.11862, 0.143046, 752.453, 0.00495727, -12.7156, 0.936659, 5.90782
1, 221, 14.0416, 4.65334e-05, 1.47057, 0.033084, 14.8908, 0.493012, 747.725, 0.0035413, -4.61499, 0.0678922, 8.03501
0, 223, 10.9434, 2.68417e-05, 1.02587, 0.0472942, 4.1889, 0.280755, 758.364, 0.00414187, -4.71583, 0.203536, 6.12833
1, 223, 14.4827, 1.2745e-05, 2.06636, 0.0839033, 2.18727, 0.133676, 745.877, 0.011143, -17.1529, 2.06122, 13.5927
0, 224, 10.9239, 0.000106114, 0.723046, 0.0226666, 24.361, 1.15364, 758.216, 0.00331849, -5.82124, 0.0595144, 5.3457
1, 224, 10.2267, 0.000139769, 0.972481, 0.0880535, 11.1172, 1.63786, 762.698, 0.0212883, -7.8845, 0.843891, 6.00798
2, 224, 12.3636, 0.000112585, 1.20015, 0.0664727, 14.634, 1.19199, 755.422, 0.0070388, -2.95409, 0.135228, 6.13184
3, 224, 10.2267, 0.000118422, 0.972681, 0.047764, 17.3605, 1.2631, 762.815, 0.00567092, -8.33069, 0.105841, 7.51544
4, 224, 14.7122, 0.000112275, 0.752937, 0.0200775, 30.2916, 1.24072, 745.543, 0.00333779, -2.20131, 0.0588114, 8.16763
0, 225, 10.4461, 5.52486e-05, 0.799377, 0.0509755, 6.23746, 0.58153, 760.951, 0.00493082, -5.64316, 0.191488, 5.09949
1, 225, 14.6368, 0.000469065, 0.415129, 0.0124348, 111.458, 6.45892, 745.488, 0.00635978, -2.94896, 0.0707654, 5.17024
2, 225, 12.6313, 2.57142e-05, 1.08591, 0.0979395, 2.19833, 0.291583, 753.768, 0.00828474, 10.5394, 0.808718, 5.41419
0, 226, 9.50678, 9.13046e-05, 0.825068, 0.0197629, 27.4286, 1.00102, 769.415, 0.00322175, -10.7943, 0.0550695, 5.9925
1, 226, 11.6911, 0.000107597, 0.828354, 0.0378765, 16.9396, 1.14911, 755.353, 0.00450855, -2.61341, 0.0895404, 6.52923
2, 226, 13.5649, 5.22225e-05, 0.907273, 0.0314053, 10.8608, 0.556021, 750.122, 0.00358967, -0.929738, 0.105033, 9.3698
0, 227, 11.4605, 0.000133448, 0.564644, 0.0401188, 13.5219, 1.40864, 755.169, 0.00406316, -1.96176, 0.078451, 5.25593
1, 227, 14.7618, 3.22152e-05, 0.751694, 0.0193131, 9.02613, 0.344255, 745.973, 0.00231173, -1.76772, 0.0872826, 6.80696
0, 228, 11.5245, 2.69604e-05, 0.764077, 0.0468605, 3.07441, 0.273817, 755.008, 0.00454856, 3.08414, 0.354592, 5.41426
1, 228, 11.0089, 0.000857404, 0.486055, 0.0248474, 190.574, 17.661, 756.666, 0.0283742, -5.9346, 0.218967, 5.75851
2, 228, 14.2529, 1.97758e-05, 2.55781, 0.0563591, 6.46084, 0.211566, 747.437, 0.00683582, -1.54171, 0.367962, 12.8365
0, 229, 9.81667, 2.66655e-05, 0.880183, 0.056273, 2.81112, 0.25745, 764.727, 0.00478234, -7.00243, 0.315512, 5.32752
1, 229, 12.6391, 5.81301e-05, 0.867373, 0.0373711, 9.71243, 0.620522, 753.646, 0.00442203, -4.67826, 0.151856, 5.55086
2, 229, 13.3213, 2.45827e-05, 1.03732, 0.0926454, 2.32522, 0.306229, 751.182, 0.00690552, -1.37838, 0.544745, 6.06248
3, 229, 11.7508, 3.60743e-05, 0.924053, 0.0433756, 5.53255, 0.381084, 754.541, 0.00444153, 1.33094, 0.21447, 7.07873
0, 230, 10.0822, 5.93458e-05, 0.642919, 0.0773876, 3.53366, 0.615108, 761.407, 0.00620437, -9.84211, 0.306453, 5.08367
1, 230, 12.5291, 2.90007e-05, 1.36119, 0.108611, 2.19446, 0.251749, 753.309, 0.0104886, 5.44805, 1.03044, 7.43899
2, 230, 16.3871, 4.58831e-05, 0.583459, 0.0512072, 3.78589, 0.490182, 745.604, 0.00550998, -1.38159, 0.422614, 8.93708
3, 230, 13.3387, 2.19595e-05, 1.44635, 0.0603521, 3.81548, 0.2334, 750.888, 0.00587276, -4.76952, 0.380159, 9.91407
4, 230, 12.61, 4.07244e-05, 2.26759, 0.0795314, 8.35778, 0.438568, 753.426, 0.0103976, -0.998908, 0.483412, 11.7036
0, 231, 9.87239, 0.000111445, 0.710898, 0.039454, 14.4566, 1.17935, 764.562, 0.00425237, -8.5683, 0.0797743, 6.25429
1, 231, 13.5216, 9.16364e-06, 1.19444, 0.0330637, 2.49962, 0.105882, 750.844, 0.00468765, 0.52008, 0.849542, 6.78674
2, 231, 13.5098, 7.16326e-05, 1.06966, 0.0654424, 8.42953, 0.753119, 750.782, 0.00619362, -1.67332, 0.17252, 7.31118
3, 231, 12.0682, 3.37321e-05, 1.71736, 0.0378531, 11.0177, 0.357191, 754.539, 0.00401286, -0.674033, 0.102872, 10.1032
4, 231, 12.5973, 7.54165e-06, 6.97169, 0.21625, 2.14371, 0.101595, 753.963, 0.0253311, 6.28368, 4.64213, 23.2116
0, 233, 15.4491, 5.97568e-05, 0.748631, 0.0160103, 20.1131, 0.642169, 746.621, 0.00204522, -0.16529, 0.0381906, 5.00935
1, 233, 10.8412, 0.000432286, 0.873608, 0.200748, 6.05642, 3.51273, 756.882, 0.0642675, 7.34846, 3.10817, 5.50026
2, 233, 13.5028, 3.64402e-05, 1.16065, 0.0992917, 2.92253, 0.368666, 750.69, 0.012718, 8.78015, 1.59141, 5.93903
3, 233, 10.7022, 2.78427e-05, 1.20148, 0.146775, 1.28689, 0.218307, 757.983, 0.0109419, 0.759323, 2.10442, 7.86695
4, 233, 9.88227, 2.31853e-05, 0.954827, 0.0667145, 2.04451, 0.208771, 763.621, 0.00707224, -4.54614, 0.911923, 8.11517
5, 233, 15.1901, 5.9233e-05, 1.34882, 0.0168288, 34.1449, 0.661531, 746.846, 0.00302796, -2.39529, 0.0523492, 8.60113
6, 233, 11.4784, 2.52432e-05, 1.82616, 0.0779821, 4.25415, 0.268883, 754.764, 0.00901209, 1.19617, 0.684453, 9.23623
7, 233, 10.8407, 8.94469e-05, 1.52766, 0.0851916, 11.5442, 0.969058, 757.205, 0.0118582, -5.53319, 0.435496, 12.5763
8, 233, 11.5094, 1.06928e-05, 5.35481, 0.576416, 1.05993, 0.125437, 754.54, 0.0176428, -1.23827, 3.38975, 23.1131
0, 234, 14.3741, 0.0010275, 0.610104, 0.0244943, 300, 21.4379, 748.274, 0.0274071, -2.20745, 0.137088, 5.067
0, 235, 10.749, 2.66159e-05, 1.67302, 0.0453079, 7.07532, 0.282629, 759.414, 0.00499755, -3.1491, 0.212317, 12.2764
1, 235, 16.0246, 3.92465e-05, 1.08287, 0.0182419, 16.7693, 0.422749, 744.789, 0.00239205, -1.97069, 0.0555334, 12.4329
0, 236, 10.1784, 6.34906e-05, 0.535247, 0.0399008, 6.13144, 0.673471, 762.727, 0.00434979, -5.49702, 0.207695, 5.15541
1, 236, 9.81172, 0.000306911, 0.387564, 0.0122263, 69.608, 3.77853, 765.583, 0.00470719, -8.92866, 0.0545857, 5.43175
0, 237, 14.5419, 9.79789e-05, 1.07478, 1.82291, 0.5, 0.595946, 746.845, 0.00844876, 3.39734, 1.64933, 7.33731
1, 237, 15.6337, 1.51851e-05, 2.3568, 0.0982211, 2.80937, 0.176599, 746.248, 0.0116123, 1.5661, 1.45182, 21.5735
0, 238, 13.0883, 4.15507e-05, 0.915446, 0.0976356, 0.781919, 0.135766, 751.819, 0.00620781, -2.55929, 1.21569, 6.39836
1, 238, 14.3831, 0.000191719, 0.692102, 0.0192869, 49.3936, 2.23317, 748.018, 0.00459068, -3.60984, 0.0722886, 7.06175
2, 238, 13.2826, 1.3824e-05, 1.78741, 0.0792951, 2.50441, 0.167191, 751.337, 0.00852852, -1.19183, 1.07658, 10.6109
3, 238, 11.7044, 1.32188e-05, 3.78533, 0.393809, 1.23876, 0.159969, 755.032, 0.0185668, 2.40886, 3.54581, 16.3203
0, 239, 9.38178, 3.32598e-05, 0.592408, 0.0415976, 3.45962, 0.355581, 767.646, 0.00382774, -9.32352, 0.248524, 6.28155
1, 239, 14.8146, 1.71165e-05, 1.5873, 0.0858371, 2.50304, 0.203304, 746.911, 0.00929443, -1.38037, 1.17415, 14.8491
2, 239, 11.6954, 2.31469e-05, 3.87055, 0.0852719, 7.56238, 0.249763, 754.252, 0.0113827, 2.49761, 0.602402, 18.186
0, 240, 9.95914, 5.05264e-05, 0.614062, 0.03135, 7.12497, 0.534389, 763.432, 0.00330264, -9.78796, 0.125868, 6.58763
0, 241, 15.2938, 8.32311e-05, 0.321905, 0.028295, 6.81753, 0.864643, 745.847, 0.0020737, 0.0242751, 0.0460116, 5.50941
1, 241, 14.2274, 0.000101545, 0.851924, 0.0503879, 12.3606, 1.06853, 746.759, 0.00484196, -1.7018, 0.0942045, 5.96072
2, 241, 12.3452, 2.69265e-05, 3.17754, 0.0854801, 7.2054, 0.287711, 752.959, 0.0102165, -1.397, 0.482385, 15.4177
0, 243, 12.3223, 3.97391e-05, 1.33853, 0.0373584, 10.25, 0.423548, 753.782, 0.00433089, -4.43941, 0.13687, 5.20007
1, 243, 10.4707, 5.79585e-05, 0.996314, 0.046296, 8.97606, 0.632368, 759.619, 0.00690659, -9.30287, 0.356415, 6.40292
2, 243, 12.5509, 4.32308e-05, 1.41729, 0.0306011, 14.4122, 0.465172, 752.988, 0.00396798, -3.72166, 0.105505, 7.63931
3, 243, 15.705, 8.36855e-05, 0.783824, 0.0195909, 24.0972, 0.909146, 744.389, 0.00279917, -0.556065, 0.0511582, 8.28535
0, 244, 12.0088, 1.87609e-05, 1.26577, 0.211909, 1.30859, 0.273218, 752.343, 0.00818956, 2.8222, 1.06758, 6.74005
0, 245, 13.2886, 9.31602e-06, 0.94744, 0.025754, 1.01278, 0.0424337, 748.794, 0.0020679, -10.0105, 0.403665, 5.82705
1, 245, 15.7744, 1.26231e-05, 0.675198, 0.0115365, 5.31813, 0.13383, 744.173, 0.00124783, -3.08795, 0.0683324, 8.25306
0, 246, 12.7172, 0.000184862, 0.753995, 0.0307978, 32.5547, 2.05596, 751.402, 0.00546053, -5.40816, 0.0935697, 5.91635
0, 247, 11.9093, 0.000955093, 0.528028, 0.0294062, 176.125, 18.855, 751.546, 0.0318422, -1.92852, 0.277727, 6.11158
0, 248, 10.1952, 8.52607e-06, 1.52283, 0.0760395, 1.31385, 0.0871396, 759.68, 0.00470351, -8.38929, 0.901482, 9.07939
1, 248, 12.9249, 4.05091e-05, 2.26016, 0.0505988, 13.0256, 0.433539, 749.894, 0.00616605, -1.66658, 0.165836, 11.2731
0, 249, 12.7174, 7.98163e-05, 1.18901, 0.0751894, 9.08598, 0.85321, 750.721, 0.00905415, -7.58336, 0.34094, 5.37294
1, 249, 10.2786, 1.54961e-05, 0.667218, 0.031733, 2.12348, 0.14667, 758.49, 0.00285032, -6.02141, 0.280412, 5.47715
2, 249, 12.6583, 5.90286e-05, 1.27044, 0.204403, 1.60396, 0.392651, 750.884, 0.0267997, -5.59741, 5.12621, 5.56285
0, 250, 9.4138, 0.000123928, 0.344951, 0.0197461, 15.5833, 1.33419, 763.361, 0.0027733, -8.34342, 0.063833, 5.44471
1, 250, 13.2276, 0.000123339, 0.607178, 0.0225413, 23.9108, 1.33929, 748.743, 0.00325967, -4.81811, 0.0586377, 6.27099
2, 250, 11.0237, 2.55092e-05, 1.75565, 0.0756143, 4.27195, 0.275827, 753.931, 0.0100118, -4.41859, 0.928461, 10.9277
0, 251, 13.7194, 5.99489e-05, 0.7486, 0.0414984, 7.78608, 0.625418, 745.618, 0.00338486, -4.82057, 0.0785728, 5.29484
0, 252, 10.5976, 5.00477e-05, 0.720619, 0.0662379, 3.9277, 0.538655, 755.467, 0.00833073, -1.28499, 0.779791, 8.23598
1, 252, 10.1436, 4.14221e-05, 1.19999, 0.0464127, 7.70967, 0.441535, 757.535, 0.00538862, -5.46324, 0.227043, 8.63925
2, 252, 13.052, 5.93344e-05, 2.47196, 0.0487662, 21.6484, 0.640299, 749.107, 0.0065232, -5.07216, 0.120689, 8.92653
3, 252, 12.1722, 1.72598e-05, 2.47429, 0.0791245, 3.86369, 0.183731, 751.909, 0.00988709, -2.34904, 0.927471, 12.2108
0, 253, 9.23367, 2.99867e-05, 0.817188, 0.0346961, 5.08359, 0.322424, 766.671, 0.00446852, -8.09463, 0.332888, 6.17843
1, 253, 10.9758, 2.77067e-05, 1.43943, 0.0979137, 2.70028, 0.268411, 754.108, 0.0121462, 5.9273, 1.53392, 10.0511
2, 253, 10.0444, 9.34932e-06, 3.64109, 0.120061, 0.745845, 0.0324898, 759.58, 0.00517595, -16.2398, 1.01598, 21.0747
0, 254, 13.0218, 0.00102435, 0.33719, 0.0130036, 225.781, 18.4402, 747.89, 0.0147351, -6.06179, 0.0878922, 5.07727
1, 254, 10.5508, 2.37643e-05, 0.800789, 0.0695585, 1.90775, 0.241207, 755.544, 0.00545119, -5.49028, 0.538355, 7.57227
2, 254, 9.37254, 4.56096e-05, 0.767095, 0.0289133, 8.71201, 0.478974, 763.876, 0.0027112, -8.82709, 0.0698694, 8.02481
3, 254, 11.7887, 4.20093e-05, 3.40365, 0.0979493, 10.5064, 0.455448, 751.217, 0.013718, -1.65409, 0.559469, 17.0026
4, 254, 15.1495, 3.91789e-05, 5.49744, 0.321414, 4.82422, 0.425841, 743.84, 0.0459414, 2.37867, 4.19819, 28.0979
0, 255, 9.51968, 1.83491e-05, 0.628552, 0.0368998, 1.80215, 0.153924, 762.808, 0.0030679, -6.18728, 0.304418, 5.01769
1, 255, 13.0459, 9.10019e-06, 2.15083, 0.182098, 1.48337, 0.168931, 748.848, 0.0107937, -3.38868, 2.02316, 9.86716
0, 256, 9.83537, 9.3055e-05, 0.606579, 0.031301, 12.9825, 0.984664, 760.995, 0.00335863, -7.59319, 0.0702454, 5.15543
1, 256, 13.4879, 0.000857902, 0.217181, 0.0141931, 93.6072, 12.229, 744.669, 0.00925593, -5.17051, 0.113927, 5.23445
2, 256, 10.8814, 4.76686e-05, 1.2677, 0.51171, 0.975231, 0.424148, 754.534, 0.015389, -22.8255, 2.93568, 8.45105
0, 257, 13.4549, 2.9914e-05, 3.49185, 15.24, 0.5, 1.3653, 744.697, 0.0159312, -4.03562, 2.09173, 5.1651
1, 257, 12.3562, 2.54584e-05, 1.22046, 0.0751017, 3.08499, 0.282085, 748.922, 0.00805031, -1.66303, 0.769754, 7.70241
2, 257, 9.66188, 1.93878e-05, 2.02319, 0.177898, 1.47394, 0.184911, 759.928, 0.0149738, -13.1354, 2.85934, 11.9413
3, 257, 15.7415, 3.07563e-05, 1.42418, 0.0524193, 6.0151, 0.330478, 742.693, 0.00668392, 0.137682, 0.416157, 14.3175
0, 258, 14.6147, 9.80888e-05, 0.609902, 0.015758, 27.3183, 1.07508, 742.466, 0.00244382, -1.47816, 0.0438211, 5.63676
1, 258, 10.5374, 2.81007e-05, 0.913378, 0.0791137, 2.55528, 0.328568, 754.753, 0.0073678, -16.9484, 0.712896, 7.41509
2, 258, 10.9777, 6.05855e-05, 1.46024, 0.0373667, 17.0407, 0.655719, 752.699, 0.00515474, -5.20927, 0.126325, 9.75432
0, 259, 11.5396, 1.67327e-05, 1.14215, 0.25943, 1.40507, 0.400282, 751.331, 0.00751758, -3.29154, 0.600102, 5.36897
0, 260, 10.5508, 4.52763e-05, 0.84469, 0.103058, 2.30218, 0.398924, 752.633, 0.00746947, -5.99198, 0.428979, 7.14323
0, 261, 10.2527, 5.54135e-05, 0.709207, 0.0667754, 4.24673, 0.576542, 753.654, 0.00474363, -9.79372, 0.157266, 5.82641
1, 261, 14.3303, 1.95305e-05, 1.11642, 0.0653682, 1.65979, 0.145855, 740.673, 0.00810564, 8.25273, 1.54462, 6.51882
2, 261, 14.9908, 4.70822e-05, 1.30842, 0.0321856, 13.7793, 0.499397, 739.891, 0.00349537, -1.09487, 0.0744151, 8.15783
3, 261, 13.589, 8.94802e-05, 1.21573, 0.0771722, 10.1483, 0.947043, 742.206, 0.00812599, -2.87383, 0.223241, 9.87532
0, 262, 11.0297, 3.36643e-05, 0.809314, 0.0567696, 3.44538, 0.350615, 748.887, 0.00480603, -0.420163, 0.270962, 6.36922
1, 262, 13.2003, 1.7298e-05, 1.90181, 0.0823291, 1.48852, 0.101348, 742.839, 0.0111122, 8.16042, 2.13483, 11.8196
0, 263, 11.6007, 5.12831e-05, 0.873246, 0.0795677, 4.06793, 0.54132, 747.587, 0.00737129, -0.993379, 0.411351, 5.48279
1, 263, 12.2115, 5.52639e-05, 1.35448, 0.0949806, 5.67432, 0.579985, 745.97, 0.00870535, -8.46738, 0.340289, 5.73292
2, 263, 15.1613, 3.0958e-05, 0.881293, 0.0294351, 6.67332, 0.323931, 739.24, 0.00254965, 3.24261, 0.0771589, 6.58859
3, 263, 10.677, 1.49152e-05, 2.10072, 0.0916838, 2.55559, 0.166497, 749.795, 0.0103384, 0.276767, 1.30542, 11.3019
0, 264, 12.3049, 2.93816e-05, 1.40596, 0.119297, 2.71069, 0.346902, 745.279, 0.0136892, -0.069468, 1.71661, 8.03568
0, 265, 11.4347, 1.71371e-05, 1.08985, 0.0481746, 2.60891, 0.166099, 746.133, 0.00433194, -2.93873, 0.341286, 8.01378
1, 265, 13.3681, 7.4527e-05, 1.45235, 0.0401261, 19.4158, 0.804084, 739.611, 0.00535314, -2.36427, 0.110148, 10.7469
2, 265, 14.3807, 2.80443e-05, 4.38996, 0.177174, 5.00365, 0.298675, 737.731, 0.0202256, 1.5234, 1.28254, 22.7644
0, 266, 9.59921, 2.02681e-05, 0.61392, 0.0387882, 1.93238, 0.178723, 751.643, 0.00396768, -7.37365, 0.512365, 5.79671
1, 266, 10.1088, 9.28238e-05, 0.394679, 0.0917515, 2.74393, 0.9631, 748.319, 0.0147251, -30.787, 2.61139, 5.94795
2, 266, 10.1171, 2.99851e-05, 1.14576, 0.326528, 1.37215, 0.494712, 748.259, 0.0113681, -7.72813, 1.12905, 10.4584
0, 267, 11.9021, 0.000140509, 0.751516, 0.0168807, 44.9378, 1.61685, 741.147, 0.00373786, -3.8262, 0.0603256, 5.02631
1, 267, 11.2381, 1.92307e-05, 1.31791, 0.0675724, 2.68848, 0.202231, 742.28, 0.00679549, -3.35304, 0.6573, 6.73776
0, 268, 9.92633, 0.000379986, 0.468002, 0.0168109, 75.424, 4.9257, 745.77, 0.00712006, -7.00906, 0.100049, 5.03806
1, 268, 10.548, 3.88682e-05, 3.78688, 2.50235, 0.5, 0.232725, 742.543, 0.0117006, -9.75522, 2.30358, 16.5448
2, 268, 10.1329, 1.09308e-05, 3.77068, 0.0876315, 3.43999, 0.11892, 744.477, 0.0101182, -10.5467, 0.958568, 18.6132
0, 285, 11.6503, 3.40269e-05, 1.08299, 0.109462, 2.4328, 0.356519, 730.893, 0.00822434, -8.86794, 0.544754, 5.90948
1, 285, 15.6732, 7.07318e-05, 0.930901, 0.0317289, 14.9399, 0.749489, 724.619, 0.00339707, 0.888688, 0.0652188, 7.29397
0, 286, 10.9466, 0.000249353, 0.346546, 0.0225249, 27.6045, 2.73513, 733.519, 0.00367743, -4.38139, 0.0629681, 5.1696
1, 286, 13.6325, 2.89025e-05, 1.14839, 0.0829813, 2.77189, 0.28998, 725.655, 0.00762104, 3.24214, 0.597869, 6.27146
2, 286, 13.3157, 2.87606e-05, 1.94943, 0.997003, 1.01814, 0.523499, 726.204, 0.0169909, 40.9043, 2.19299, 7.18596
3, 286, 12.9753, 1.28525e-05, 3.30189, 0.0861096, 3.49879, 0.136876, 728.06, 0.0121265, 0.572383, 1.48513, 12.3417
0, 287, 12.9572, 2.70179e-05, 0.688958, 0.0530841, 1.4528, 0.169915, 726.65, 0.00500959, -11.3759, 0.659666, 5.3188
0, 288, 13.4706, 0.000108934, 0.774797, 0.0335374, 18.1164, 1.1643, 723.239, 0.00403119, -2.40878, 0.0759205, 5.14307
1, 288, 13.5826, 2.44823e-05, 1.12654, 0.0770753, 2.77005, 0.27967, 723.078, 0.00670115, -2.14866, 0.524364, 6.44743
2, 288, 14.8476, 3.8718e-05, 1.39921, 0.0297904, 13.0916, 0.411852, 721.821, 0.00336332, -0.184956, 0.080112, 8.02979
3, 288, 11.4891, 2.73554e-05, 1.94048, 0.58093, 0.658492, 0.166197, 729.833, 0.00683168, -9.8293, 1.34213, 11.8438
0, 289, 10.4958, 1.75918e-05, 2.45354, 0.0945881, 3.19741, 0.180749, 733.713, 0.010667, 0.41645, 1.01946, 13.1891
1, 289, 12.8028, 1.61881e-05, 3.10732, 0.0966221, 3.71887, 0.171518, 726.651, 0.0118115, -2.4496, 1.11235, 14.6974
0, 290, 14.9437, 9.96774e-05, 0.908401, 0.0182495, 35.6798, 1.11792, 719.364, 0.00338227, 1.07185, 0.0580359, 6.37491
1, 290, 13.4669, 2.63096e-05, 2.24974, 0.115759, 3.65178, 0.283145, 721.544, 0.0167017, -4.09535, 2.03361, 17.3738
0, 291, 14.3655, 2.12315e-05, 0.8626, 0.0669604, 1.39009, 0.157807, 719.541, 0.00623884, -7.86769, 1.20063, 5.0607
1, 291, 9.13161, 3.89526e-05, 0.546056, 0.0811059, 1.66043, 0.354045, 737.197, 0.00508597, -11.2154, 0.40832, 5.50591
2, 291, 15.285, 2.75635e-05, 0.467445, 0.0344937, 1.99282, 0.208239, 719.453, 0.00195162, 1.56449, 0.0724053, 5.72907
3, 291, 13.8966, 2.1751e-05, 0.728037, 0.0519041, 1.89424, 0.197989, 719.714, 0.0050874, -3.68582, 0.659752, 6.47383
4, 291, 12.7553, 3.8748e-05, 1.23153, 0.0632256, 5.43265, 0.414074, 721.99, 0.00758933, -9.46756, 0.477007, 8.52534
0, 292, 13.8419, 5.43714e-05, 0.7666, 0.0365899, 8.2016, 0.567161, 719.67, 0.00296623, 1.38791, 0.0652613, 5.21589
