# vortex_number, sol, t0, t0_unc, DeltaP, DeltaP_unc, Gamma, Gamma_unc, intercept, intercept_unc, slope, slope_inc, convolution
3, 191, 11.3438, 1.89103e-05, 4.52364, 0.192403, 3.27494, 0.210274, 752.494, 0.0255701, 5.57336, 3.14968, 20.8361
0, 192, 10.1831, 5.05396e-05, 1.05415, 0.0582118, 6.58602, 0.552447, 755.33, 0.00881106, -7.53113, 0.635849, 6.94812
1, 192, 9.93827, 2.13676e-05, 2.29124, 0.841158, 0.726537, 0.220184, 756.361, 0.00820262, 0.155043, 1.59229, 8.09933
0, 193, 11.5172, 4.64446e-05, 1.83779, 0.0425179, 16.0122, 0.776957, 752.942, 0.0372081, -3.95156, 3.29167, 5.75404
1, 193, 12.9433, 0.000156941, 0.848353, 0.0879227, 10.7805, 2.14264, 748.539, 0.0423936, 11.5872, 4.93202, 5.86991
2, 193, 9.6987, 2.16545e-05, 1.45785, 0.0810919, 2.87005, 0.23278, 756.478, 0.00665923, -2.51709, 0.438249, 6.17763
3, 193, 12.9435, 0.000140664, 0.870634, 0.115824, 7.5602, 1.76915, 748.468, 0.0398751, 16.875, 5.45789, 6.43927
4, 193, 12.3689, 4.35503e-05, 1.26346, 0.111592, 3.50147, 0.456651, 750.627, 0.0132089, 13.6316, 1.25026, 7.73103
5, 193, 13.9534, 3.74403e-05, 1.55723, 0.0478786, 8.68984, 0.484941, 745.996, 0.0186967, 6.5827, 2.41901, 7.98885
6, 193, 12.9413, 0.000449782, 0.694662, 0.0220976, 100.896, 5.76017, 748.925, 0.00834641, -2.87856, 0.0906715, 8.11602
7, 193, 13.9533, 3.29203e-05, 1.55546, 0.0444299, 8.29738, 0.347785, 745.979, 0.00454906, -1.78059, 0.146438, 8.33785
8, 193, 11.5172, 4.49415e-05, 1.82376, 0.0396873, 14.9655, 0.684248, 752.901, 0.0276323, -0.291644, 2.6126, 8.91624
9, 193, 11.5171, 6.27366e-05, 1.99394, 0.0318539, 28.2639, 0.680546, 753.357, 0.00448804, -2.26395, 0.0685292, 9.72531
0, 194, 12.587, 6.38953e-05, 1.4103, 0.0520481, 12.7747, 0.973209, 749.541, 0.0357538, -3.87975, 3.60732, 5.11541
1, 194, 12.587, 5.86129e-05, 1.41694, 0.0469112, 12.8504, 0.870521, 749.549, 0.030124, -0.0760059, 3.0816, 5.13399
2, 194, 12.5871, 6.30062e-05, 1.42548, 0.049426, 13.0695, 0.923616, 749.561, 0.030554, 2.81258, 3.13769, 7.06044
3, 194, 12.5871, 5.93924e-05, 1.43673, 0.0456891, 13.4158, 0.873438, 749.58, 0.0285192, 3.37923, 2.89797, 7.15339
4, 194, 12.587, 5.3309e-05, 1.46909, 0.0326122, 17.287, 0.569889, 749.702, 0.00392266, -2.07758, 0.0778815, 9.11712
0, 195, 13.7887, 8.80021e-05, 0.593859, 0.0456043, 8.25071, 0.918104, 749.967, 0.00370913, -1.08388, 0.0815826, 5.89239
1, 195, 10.4824, 2.82909e-05, 1.68354, 0.111906, 3.15142, 0.315822, 760.329, 0.0144873, 7.58671, 1.79175, 11.3593
0, 196, 13.2712, 8.69396e-05, 0.578227, 0.0253058, 14.4398, 1.3199, 751.309, 0.0174364, -2.43423, 1.6822, 5.30473
1, 196, 13.2712, 8.08437e-05, 0.581999, 0.0232068, 14.626, 1.2182, 751.314, 0.0156425, -3.29791, 1.50639, 5.87593
2, 196, 13.274, 0.000936771, 0.314656, 0.0107895, 195.343, 13.6761, 751.444, 0.00677625, -1.87501, 0.046284, 6.08475
3, 196, 11.3861, 1.41884e-05, 3.15318, 0.168014, 1.13133, 0.0847897, 758.724, 0.0122758, 11.9883, 2.37683, 15.5592
0, 197, 12.2183, 0.000263903, 0.656331, 0.0348477, 35.7846, 2.77843, 754.056, 0.00355127, -4.16795, 0.02304, 5.12942
1, 197, 11.571, 3.06399e-05, 1.22304, 0.0581619, 4.64128, 0.332474, 756.652, 0.00811527, 0.104007, 0.744994, 5.17669
2, 197, 13.5834, 1.08889e-05, 3.07836, 0.105314, 2.46897, 0.126467, 748.81, 0.0114042, -4.30476, 1.44236, 18.9482
0, 198, 12.8843, 6.89146e-05, 0.878021, 0.0588163, 7.35668, 0.859737, 751.36, 0.0195435, -18.3165, 2.71696, 5.67943
1, 198, 9.97242, 6.08294e-05, 1.4015, 4.78189, 0.5, 1.09434, 759.236, 0.00854842, -5.66928, 1.66805, 6.4366
2, 198, 12.8844, 9.05042e-05, 0.894095, 0.0573642, 10.1516, 0.98669, 751.445, 0.00847729, -3.84676, 0.384357, 6.79088
3, 198, 11.2467, 1.78969e-05, 2.21046, 0.0677419, 4.19206, 0.189859, 757.692, 0.00776933, 3.27277, 0.590975, 9.11564
0, 199, 15.1382, 5.05701e-05, 0.644536, 0.0235651, 9.95758, 0.536403, 743.434, 0.00257304, -5.18688, 0.0754613, 5.61774
1, 199, 13.0393, 1.85345e-05, 1.25456, 0.0283533, 5.90451, 0.194746, 751.992, 0.00265501, -4.83507, 0.103624, 6.20823
0, 200, 12.742, 5.29292e-05, 1.17661, 0.0544783, 8.23017, 0.557409, 751.928, 0.00530694, -3.5643, 0.158593, 7.77471
1, 200, 13.2851, 1.01744e-05, 2.23764, 0.780722, 1.05286, 0.368636, 749.849, 0.0122699, 13.4704, 1.59512, 7.87276
0, 201, 12.9261, 0.00033117, 0.349452, 0.0437378, 18.9539, 4.00672, 751.685, 0.0126751, -5.09841, 0.619537, 5.62289
1, 201, 16.2126, 9.71051e-05, 0.762089, 0.0318903, 18.1362, 1.62122, 739.022, 0.0281837, 0.0520068, 2.30718, 5.94103
2, 201, 11.3007, 3.54113e-05, 2.14308, 0.250102, 2.4695, 0.421671, 756.096, 0.0162946, -0.22054, 0.556163, 6.17465
3, 201, 16.2126, 0.000100354, 0.762408, 0.032162, 18.1162, 1.64961, 739.022, 0.0274497, 0.68689, 2.24697, 6.50712
4, 201, 9.29373, 4.84203e-05, 0.930912, 0.044407, 7.30796, 0.50798, 765.084, 0.00407051, -9.78391, 0.121814, 6.75192
5, 201, 16.2124, 7.01004e-05, 0.78278, 0.0128353, 30.7764, 0.747163, 739.15, 0.00149891, -2.66174, 0.0156811, 7.34619
6, 201, 11.3007, 1.18247e-05, 2.14496, 0.0819506, 2.4979, 0.143659, 756.104, 0.00878912, -4.59599, 1.10881, 12.6593
0, 202, 12.8575, 5.43245e-05, 0.890919, 0.0549726, 6.33586, 0.592187, 753.004, 0.00811496, -5.30554, 0.588932, 5.89937
0, 203, 11.455, 3.54636e-05, 1.27122, 0.0739314, 4.38227, 0.372449, 758.086, 0.00715801, -0.812038, 0.397831, 6.6977
1, 203, 12.9832, 0.00124139, 0.614318, 0.0248426, 300, 24.016, 753.703, 0.0277082, -4.88406, 0.13583, 6.83605
2, 203, 12.2126, 3.27805e-05, 2.32974, 0.0989798, 5.53476, 0.388414, 756.492, 0.0255664, 8.49133, 3.93676, 10.4541
3, 203, 10.1645, 1.95517e-05, 2.07425, 0.13516, 1.75153, 0.170057, 761.758, 0.0160167, -0.0301664, 3.02811, 10.599
4, 203, 12.2126, 2.00731e-05, 2.3281, 0.0616381, 5.45777, 0.214586, 756.483, 0.00741146, -4.995, 0.46609, 11.8877
5, 203, 13.9061, 1.77194e-05, 1.96696, 0.0810027, 2.99815, 0.180498, 749.554, 0.00881876, 2.69898, 0.847333, 12.3056
6, 203, 14.9341, 1.68522e-05, 1.78843, 0.0557641, 3.87727, 0.179932, 745.4, 0.00697605, -3.18973, 0.654089, 13.2191
0, 204, 14.3699, 0.000263093, 0.469132, 0.0579886, 40.2001, 6.44006, 747.313, 0.062577, 6.55759, 2.37292, 5.02375
1, 204, 14.3674, 0.000163301, 0.61528, 0.0513881, 45.9905, 4.44473, 747.48, 0.0547541, -29.0756, 1.67186, 5.03453
2, 204, 14.3678, 0.000186198, 0.590164, 0.0529478, 42.2034, 4.77258, 747.436, 0.0582914, -22.5404, 1.95744, 5.09504
3, 204, 12.9056, 4.49475e-05, 0.912468, 0.0162734, 20.497, 0.780292, 754.778, 0.015609, -14.3127, 1.14718, 5.11225
4, 204, 14.3682, 0.000206364, 0.590855, 0.0591483, 42.491, 5.26545, 747.431, 0.065063, -17.9013, 2.20953, 5.12097
5, 204, 14.3686, 0.000247969, 0.550065, 0.0646742, 40.9179, 6.15698, 747.386, 0.0711169, -11.2311, 2.56447, 5.15145
6, 204, 14.0737, 0.000177729, 0.602429, 0.105833, 7.2844, 1.84106, 748.84, 0.00742215, -3.9321, 0.0210305, 5.15154
7, 204, 15.1206, 0.000246338, 0.446481, 0.0470651, 24.617, 4.73485, 744.424, 0.0499279, -4.79707, 3.31967, 5.23949
8, 204, 13.6279, 0.000112656, 1.22085, 0.0731327, 20.563, 2.17716, 751.045, 0.0774438, -2.32671, 5.9626, 5.30171
9, 204, 15.1208, 0.000180275, 0.413844, 0.0152925, 35.1077, 1.96882, 744.437, 0.0023846, -3.59696, 0.0307351, 5.34986
10, 204, 12.9056, 4.0508e-05, 0.94405, 0.0146575, 22.5082, 0.731535, 754.824, 0.0146951, -15.4787, 1.00639, 5.42303
11, 204, 12.9058, 0.000116202, 0.857462, 0.0427213, 16.7916, 1.22154, 754.696, 0.00405163, -3.31074, 0.0561978, 5.79931
12, 204, 12.412, 4.83576e-05, 0.999563, 0.0531859, 6.54147, 0.52207, 756.917, 0.00714098, -4.09311, 0.440339, 6.17032
13, 204, 14.0738, 5.67143e-05, 0.639258, 0.0439196, 5.94338, 0.594311, 748.827, 0.00392697, -6.27076, 0.139586, 6.40227
14, 204, 13.6279, 8.66227e-05, 1.24066, 0.0461218, 19.4334, 1.50704, 751.045, 0.0442043, 4.18988, 3.4403, 7.33002
15, 204, 12.0985, 2.37322e-05, 1.22034, 0.0511861, 4.08797, 0.250421, 757.581, 0.00475426, -3.27972, 0.265311, 7.4852
16, 204, 13.628, 8.85675e-05, 1.23021, 0.0456351, 18.7547, 1.49021, 751.027, 0.0411087, 6.68364, 3.26986, 8.08993
17, 204, 13.628, 7.62569e-05, 1.2706, 0.0392104, 20.731, 1.34208, 751.087, 0.0379714, 13.7551, 2.81989, 8.13901
18, 204, 13.628, 7.3701e-05, 1.26033, 0.0368537, 20.0403, 1.26214, 751.069, 0.0340939, 13.6086, 2.57682, 9.27702
19, 204, 13.6277, 6.33427e-05, 1.26839, 0.0310022, 18.6568, 0.672298, 751.059, 0.00341909, -6.18034, 0.0541737, 9.65695
20, 204, 10.6957, 1.22553e-05, 2.04274, 0.0848553, 2.36529, 0.147209, 759.642, 0.00877013, -0.675708, 1.11287, 13.8332
0, 205, 11.2711, 9.62554e-05, 0.891046, 0.0392736, 15.7184, 1.04102, 757.58, 0.00537068, -1.76756, 0.141418, 8.50345
0, 207, 11.2229, 0.000433134, 0.315173, 0.023084, 42.4116, 5.14745, 760.733, 0.00616252, -2.70978, 0.123672, 5.21621
0, 208, 11.3151, 3.63223e-05, 0.994553, 0.0556138, 4.6696, 0.421965, 757.467, 0.012799, 6.38149, 2.04069, 5.0204
1, 208, 11.3151, 2.93227e-05, 0.995048, 0.0438818, 4.78953, 0.311821, 757.474, 0.00488344, 4.7048, 0.310729, 9.04326
2, 208, 11.7845, 8.96039e-06, 2.18179, 0.0571388, 2.3702, 0.0914864, 756.977, 0.00635502, -0.202143, 0.809664, 13.6115
0, 209, 14.0086, 5.80068e-05, 0.949965, 0.0248545, 16.1864, 0.904291, 747.652, 0.0185132, -2.77381, 1.65695, 5.84294
1, 209, 14.0085, 6.05474e-05, 0.893251, 0.0290889, 13.3862, 0.634295, 747.568, 0.00259624, -5.16283, 0.0404955, 6.16938
2, 209, 11.2285, 0.000131572, 0.832052, 0.0313294, 25.15, 1.42457, 757.484, 0.00434618, -2.79886, 0.0724416, 7.67158
0, 210, 15.2197, 0.000124877, 0.330345, 0.0261142, 11.3532, 1.77691, 741.028, 0.0144385, -10.3376, 1.59844, 5.00494
1, 210, 15.2197, 0.000108909, 0.319872, 0.0249237, 9.96166, 1.46016, 741.009, 0.0111922, -10.689, 1.35343, 5.85448
2, 210, 15.2195, 0.000253406, 0.497847, 0.0117202, 77.4673, 2.7567, 741.365, 0.00204513, -4.50905, 0.00981561, 6.49125
3, 210, 12.2676, 9.45963e-05, 1.86677, 0.236411, 5.45231, 1.12645, 757.016, 0.0691736, -5.93862, 2.86457, 6.68539
4, 210, 12.2675, 6.33855e-05, 2.0206, 0.148046, 6.22765, 0.676856, 757.197, 0.0175662, 4.68574, 0.948934, 10.323
5, 210, 14.5619, 3.71873e-05, 1.39117, 0.219445, 1.3186, 0.292597, 744.852, 0.0172413, -6.06317, 3.31839, 12.1294
6, 210, 14.126, 7.75284e-06, 2.22594, 0.0691331, 1.78268, 0.0822489, 747.535, 0.00737705, -0.941124, 1.38699, 12.8482
0, 211, 15.8011, 6.22008e-05, 0.244181, 0.0185118, 5.90686, 0.651638, 740.121, 0.00165145, -2.71324, 0.0586556, 5.00355
1, 211, 14.82, 9.61319e-05, 0.423541, 0.0284361, 10.3075, 1.02485, 743.257, 0.00331885, -3.22873, 0.104471, 5.03534
2, 211, 11.9485, 0.000162827, 0.843898, 0.0278947, 35.4641, 1.72056, 756.372, 0.00287461, -1.39163, 0.0216946, 5.17215
3, 211, 14.215, 7.81844e-06, 3.89732, 0.0776405, 1.33484, 0.0428617, 746.26, 0.00952098, -5.79576, 1.83929, 21.5022
0, 212, 10.9219, 8.71633e-05, 1.03464, 0.0522874, 0.502185, 0.158902, 757.359, 0.00705647, 1.91317, 1.38915, 5.01225
1, 212, 11.8825, 2.7359e-05, 0.679138, 0.0562952, 1.85949, 0.223908, 754.811, 0.00492831, -4.90861, 0.487236, 5.21024
2, 212, 13.228, 0.000183204, 0.747883, 0.0333199, 29.5602, 2.0764, 750.387, 0.00667664, -4.09803, 0.14861, 7.20164
3, 212, 10.4625, 6.86552e-05, 0.922026, 0.138666, 1.13132, 0.300911, 760.053, 0.0133618, -12.6002, 1.77064, 7.35289
0, 213, 11.9402, 5.327e-05, 0.791969, 0.0361914, 8.39064, 0.573804, 755.433, 0.00474616, -3.18752, 0.220415, 5.21532
1, 213, 11.8294, 2.84138e-05, 0.826103, 0.0631521, 1.96696, 0.21637, 755.5, 0.00607765, 1.42871, 0.601156, 5.88238
2, 213, 14.1168, 3.68415e-05, 1.1593, 0.0427021, 7.20006, 0.39364, 746.267, 0.00510381, -4.00201, 0.24089, 6.50156
3, 213, 14.6097, 7.59777e-05, 0.869559, 0.398104, 0.5, 0.208558, 743.51, 0.00514151, -5.22238, 1.01258, 7.32648
0, 214, 13.3936, 3.74914e-05, 1.22249, 0.0435999, 7.51337, 0.468582, 751.027, 0.0146008, -4.50721, 2.02504, 5.33627
1, 214, 9.74714, 1.9066e-05, 0.888472, 0.0579257, 2.21931, 0.214951, 766.788, 0.00584551, -10.3304, 0.747553, 5.44293
2, 214, 13.3937, 3.55287e-05, 1.23695, 0.038141, 8.2953, 0.37534, 751.071, 0.00390702, -3.74633, 0.125697, 5.64001
3, 214, 11.475, 4.46693e-05, 0.897733, 0.032306, 8.93635, 0.47327, 757.531, 0.00345759, -4.20691, 0.110506, 5.9589
4, 214, 9.51542, 3.76794e-05, 0.95043, 0.0503227, 5.12516, 0.391903, 768.873, 0.00378388, -9.15941, 0.115582, 6.02453
0, 215, 11.2398, 8.9655e-05, 0.881721, 0.0354878, 16.0343, 0.963268, 757.931, 0.00453214, -3.21, 0.105627, 5.48568
1, 215, 11.4477, 8.03768e-05, 0.913096, 0.0284399, 20.5573, 1.38502, 757.296, 0.0266385, 10.2104, 1.95752, 5.50306
2, 215, 11.4478, 7.5151e-05, 0.901285, 0.0266239, 20.5295, 1.30112, 757.287, 0.0250958, 11.8491, 1.85996, 5.56187
3, 215, 11.4473, 0.000149414, 1.04764, 0.0314857, 35.7791, 1.62579, 757.543, 0.0045681, -0.912909, 0.0573808, 6.12188
4, 215, 11.4088, 2.67616e-05, 1.44067, 0.367363, 1.1639, 0.342537, 757.513, 0.00950618, 1.18647, 0.947366, 6.26375
0, 216, 14.682, 0.000316605, 1.04027, 0.211246, 29.5709, 6.57336, 745.427, 0.220186, -8.89972, 14.3898, 6.26083
1, 216, 14.682, 0.000283652, 1.05724, 0.166867, 27.2153, 5.79844, 745.427, 0.178149, -4.99627, 11.8027, 6.92083
2, 216, 14.6822, 0.000178728, 1.24175, 0.0869848, 27.4168, 3.55571, 745.582, 0.0954049, 11.1134, 5.41013, 7.04225
3, 216, 14.6821, 0.000143059, 1.28513, 0.0524274, 27.4643, 2.39435, 745.617, 0.0468866, 9.62175, 2.52412, 7.07266
4, 216, 14.6812, 0.000139846, 1.24003, 0.0335075, 37.2546, 1.49872, 745.685, 0.0041834, -3.79148, 0.0399475, 8.70622
5, 216, 12.7459, 4.12007e-06, 3.6339, 0.041383, 1.80204, 0.0305437, 753.532, 0.00565632, 1.55095, 1.07201, 21.7501
0, 217, 15.8619, 5.58066e-05, 0.773755, 0.0176483, 22.8541, 1.03179, 742.405, 0.0182047, -7.15702, 1.26088, 6.20578
1, 217, 15.862, 6.28683e-05, 0.752457, 0.0183523, 21.0417, 1.0989, 742.373, 0.0176738, -3.73511, 1.27309, 7.19172
2, 217, 15.862, 8.361e-05, 0.764027, 0.0178771, 25.7253, 0.8844, 742.421, 0.00189302, -3.8636, 0.0199668, 7.42511
0, 218, 12.7256, 0.000999143, 0.622162, 0.0165563, 300, 17.2608, 757.046, 0.0157893, -2.87386, 0.0784674, 5.28275
1, 218, 12.1211, 2.43437e-05, 0.934715, 0.0601662, 2.23975, 0.208107, 757.866, 0.0070233, 7.14611, 0.902174, 5.75697
2, 218, 16.0249, 2.79587e-05, 0.599706, 0.0310323, 3.89382, 0.291645, 742.125, 0.00244367, -1.54721, 0.107813, 5.76169
0, 219, 14.0235, 2.99047e-05, 1.09416, 0.0361703, 6.51123, 0.322765, 750.008, 0.00484129, -0.368272, 0.298782, 6.3896
1, 219, 13.9466, 5.41296e-05, 1.68956, 0.144943, 4.54507, 0.57095, 750.334, 0.0143139, -5.24944, 0.793381, 9.56296
0, 220, 10.9066, 2.3329e-05, 1.00536, 0.196432, 1.13924, 0.26175, 757.888, 0.00767471, -11.6252, 1.48039, 5.11473
1, 220, 9.95356, 2.03814e-05, 1.66132, 0.125959, 1.61164, 0.180453, 765.162, 0.0131057, -19.5994, 2.49695, 7.98048
2, 220, 14.1175, 1.65281e-05, 1.50397, 0.0764816, 1.71067, 0.130043, 747.992, 0.00946856, -5.00378, 1.79617, 9.43443
0, 221, 12.8854, 4.21386e-06, 1.7208, 0.206836, 1.11862, 0.143046, 752.453, 0.00495727, -12.7156, 0.936659, 5.90782
1, 221, 14.0417, 6.20837e-05, 1.41723, 0.0465798, 13.7975, 0.941519, 747.657, 0.0320204, 6.17862, 3.14055, 6.14094
2, 221, 14.0416, 4.33327e-05, 1.46366, 0.0309741, 14.8332, 0.658374, 747.718, 0.0214359, -0.946146, 2.03769, 7.20035
3, 221, 14.0417, 6.01433e-05, 1.41975, 0.0446722, 13.7268, 0.888337, 747.657, 0.0283155, 2.99301, 2.83877, 7.85003
4, 221, 14.0416, 5.12811e-05, 1.46727, 0.0377401, 14.354, 0.539033, 747.709, 0.00356638, -4.8655, 0.0578415, 8.03501
0, 223, 10.9434, 2.68417e-05, 1.02587, 0.0472942, 4.1889, 0.280755, 758.364, 0.00414187, -4.71583, 0.203536, 6.12833
1, 223, 14.4827, 1.2745e-05, 2.06636, 0.0839033, 2.18727, 0.133676, 745.877, 0.011143, -17.1529, 2.06122, 13.5927
0, 224, 10.9239, 0.000110936, 0.723541, 0.0242072, 23.8673, 1.19423, 758.213, 0.00320984, -5.48618, 0.0510056, 5.3457
1, 224, 10.2267, 0.000139769, 0.972481, 0.0880535, 11.1172, 1.63786, 762.698, 0.0212883, -7.8845, 0.843891, 6.00798
2, 224, 12.3637, 3.28222e-05, 1.18818, 0.0180512, 15.737, 0.50765, 755.434, 0.0131563, 0.633856, 1.20115, 6.09445
3, 224, 12.3636, 0.000102035, 1.20445, 0.0571067, 15.4937, 1.07528, 755.442, 0.00563024, -3.08582, 0.0909326, 6.13184
4, 224, 14.7134, 8.01198e-05, 0.739663, 0.0326015, 13.1883, 1.19418, 745.356, 0.0210085, 22.3673, 2.14419, 7.04394
5, 224, 10.2267, 6.58063e-05, 1.01861, 0.0365566, 13.103, 0.953481, 762.774, 0.0217225, -10.7412, 2.25499, 7.13149
6, 224, 14.7133, 8.36272e-05, 0.798128, 0.0306534, 16.0726, 1.31539, 745.437, 0.0237182, 21.3195, 2.09891, 7.13448
7, 224, 10.2267, 0.000115617, 0.964548, 0.0439289, 18.2761, 1.22404, 762.824, 0.00473516, -7.98801, 0.0714608, 7.51544
8, 224, 14.7133, 8.12149e-05, 0.780671, 0.0302825, 15.1518, 1.23764, 745.413, 0.0212943, 21.2527, 1.98486, 7.54616
9, 224, 14.7122, 0.000118894, 0.754999, 0.0219569, 29.4296, 1.27171, 745.539, 0.00267284, -2.40203, 0.0313023, 8.16763
0, 225, 10.4461, 5.52486e-05, 0.799377, 0.0509755, 6.23746, 0.58153, 760.951, 0.00493082, -5.64316, 0.191488, 5.09949
1, 225, 14.6368, 0.00163989, 0.322913, 0.0126459, 300, 19.8015, 745.532, 0.00630944, -3.1559, 0.0111307, 5.17024
2, 225, 12.6313, 2.57142e-05, 1.08591, 0.0979395, 2.19833, 0.291583, 753.768, 0.00828474, 10.5394, 0.808718, 5.41419
0, 226, 9.50677, 0.000135333, 0.774195, 0.0574029, 13.1471, 1.99149, 769.211, 0.036028, -7.16976, 3.67065, 5.08104
1, 226, 9.50679, 8.12126e-05, 0.827903, 0.0181667, 26.6398, 0.875589, 769.41, 0.00255325, -10.5934, 0.0356864, 5.9925
2, 226, 11.6911, 0.000107597, 0.828354, 0.0378765, 16.9396, 1.14911, 755.353, 0.00450855, -2.61341, 0.0895404, 6.52923
3, 226, 13.5649, 5.22225e-05, 0.907273, 0.0314053, 10.8608, 0.556021, 750.122, 0.00358967, -0.929738, 0.105033, 9.3698
0, 227, 11.4605, 0.000130666, 0.564752, 0.0394995, 13.4505, 1.37069, 755.168, 0.00360041, -2.10068, 0.0586013, 5.25593
1, 227, 14.7618, 5.70664e-05, 0.751799, 0.0371244, 8.2515, 0.729544, 745.956, 0.0137238, 0.632288, 1.82084, 6.52701
2, 227, 14.7618, 3.22152e-05, 0.751694, 0.0193131, 9.02613, 0.344255, 745.973, 0.00231173, -1.76772, 0.0872826, 6.80696
0, 228, 11.5245, 2.69604e-05, 0.764077, 0.0468605, 3.07441, 0.273817, 755.008, 0.00454856, 3.08414, 0.354592, 5.41426
1, 228, 11.0089, 0.000857404, 0.486055, 0.0248474, 190.574, 17.661, 756.666, 0.0283742, -5.9346, 0.218967, 5.75851
2, 228, 14.2529, 1.97758e-05, 2.55781, 0.0563591, 6.46084, 0.211566, 747.437, 0.00683582, -1.54171, 0.367962, 12.8365
0, 229, 9.81667, 2.66655e-05, 0.880183, 0.056273, 2.81112, 0.25745, 764.727, 0.00478234, -7.00243, 0.315512, 5.32752
1, 229, 12.6391, 5.81301e-05, 0.867373, 0.0373711, 9.71243, 0.620522, 753.646, 0.00442203, -4.67826, 0.151856, 5.55086
2, 229, 13.3213, 2.45827e-05, 1.03732, 0.0926454, 2.32522, 0.306229, 751.182, 0.00690552, -1.37838, 0.544745, 6.06248
3, 229, 11.7508, 3.60743e-05, 0.924053, 0.0433756, 5.53255, 0.381084, 754.541, 0.00444153, 1.33094, 0.21447, 7.07873
0, 230, 10.0822, 5.93458e-05, 0.642919, 0.0773876, 3.53366, 0.615108, 761.407, 0.00620437, -9.84211, 0.306453, 5.08367
1, 230, 12.5291, 2.90007e-05, 1.36119, 0.108611, 2.19446, 0.251749, 753.309, 0.0104886, 5.44805, 1.03044, 7.43899
2, 230, 16.3871, 4.58831e-05, 0.583459, 0.0512072, 3.78589, 0.490182, 745.604, 0.00550998, -1.38159, 0.422614, 8.93708
3, 230, 13.3387, 2.19595e-05, 1.44635, 0.0603521, 3.81548, 0.2334, 750.888, 0.00587276, -4.76952, 0.380159, 9.91407
4, 230, 12.61, 4.07244e-05, 2.26759, 0.0795314, 8.35778, 0.438568, 753.426, 0.0103976, -0.998908, 0.483412, 11.7036
0, 231, 12.0682, 4.97349e-05, 1.76036, 0.0487034, 13.0942, 0.745126, 754.647, 0.0321728, 5.05745, 3.24563, 5.16753
1, 231, 9.87232, 0.000143901, 0.657006, 0.0328999, 20.6883, 1.52413, 764.599, 0.00373074, -8.98393, 0.0480404, 6.25429
2, 231, 13.5216, 9.16364e-06, 1.19444, 0.0330637, 2.49962, 0.105882, 750.844, 0.00468765, 0.52008, 0.849542, 6.78674
3, 231, 13.5098, 7.16326e-05, 1.06966, 0.0654424, 8.42953, 0.753119, 750.782, 0.00619362, -1.67332, 0.17252, 7.31118
4, 231, 12.0682, 3.37321e-05, 1.71736, 0.0378531, 11.0177, 0.357191, 754.539, 0.00401286, -0.674033, 0.102872, 10.1032
5, 231, 12.5973, 7.54165e-06, 6.97169, 0.21625, 2.14371, 0.101595, 753.963, 0.0253311, 6.28368, 4.64213, 23.2116
0, 233, 15.4491, 6.01331e-05, 0.748701, 0.0160392, 20.2058, 0.644682, 746.622, 0.00199469, -0.147187, 0.0356402, 5.00935
1, 233, 10.8619, 0.000293735, 0.455439, 0.105989, 9.00033, 3.82873, 757.048, 0.0430044, 26.6045, 5.42847, 5.08403
2, 233, 10.8412, 0.000432286, 0.873608, 0.200748, 6.05642, 3.51273, 756.882, 0.0642675, 7.34846, 3.10817, 5.50026
3, 233, 13.5028, 3.64402e-05, 1.16065, 0.0992917, 2.92253, 0.368666, 750.69, 0.012718, 8.78015, 1.59141, 5.93903
4, 233, 10.7022, 2.78427e-05, 1.20148, 0.146775, 1.28689, 0.218307, 757.983, 0.0109419, 0.759323, 2.10442, 7.86695
5, 233, 15.1903, 7.22463e-05, 1.13561, 0.0330013, 20.1835, 1.24964, 746.516, 0.0312562, 1.95529, 2.34719, 8.00708
6, 233, 9.88227, 2.31853e-05, 0.954827, 0.0667145, 2.04451, 0.208771, 763.621, 0.00707224, -4.54614, 0.911923, 8.11517
7, 233, 15.1902, 6.92922e-05, 1.34566, 0.0183183, 36.6441, 0.737661, 746.87, 0.00209149, -1.21142, 0.0180723, 8.60113
8, 233, 11.4784, 2.52432e-05, 1.82616, 0.0779821, 4.25415, 0.268883, 754.764, 0.00901209, 1.19617, 0.684453, 9.23623
9, 233, 10.8407, 8.94469e-05, 1.52766, 0.0851916, 11.5442, 0.969058, 757.205, 0.0118582, -5.53319, 0.435496, 12.5763
10, 233, 11.5094, 1.06928e-05, 5.35481, 0.576416, 1.05993, 0.125437, 754.54, 0.0176428, -1.23827, 3.38975, 23.1131
0, 234, 14.3741, 0.000963471, 0.426331, 0.0152723, 191.433, 12.9866, 748.089, 0.00720331, -1.69603, 0.0451907, 5.067
0, 235, 16.0247, 8.78977e-05, 1.03854, 0.0523838, 12.527, 1.27624, 744.68, 0.0313866, 5.14775, 3.29147, 9.70561
1, 235, 16.0246, 6.04614e-05, 1.07261, 0.0324941, 14.2747, 0.748075, 744.738, 0.0103915, -0.566802, 0.735105, 10.8841
2, 235, 10.749, 2.66159e-05, 1.67302, 0.0453079, 7.07532, 0.282629, 759.414, 0.00499755, -3.1491, 0.212317, 12.2764
3, 235, 16.0246, 3.92465e-05, 1.08287, 0.0182419, 16.7693, 0.422749, 744.789, 0.00239205, -1.97069, 0.0555334, 12.4329
0, 236, 10.1784, 6.34906e-05, 0.535247, 0.0399008, 6.13144, 0.673471, 762.727, 0.00434979, -5.49702, 0.207695, 5.15541
